CustomerID,ChurnStatus,Age,total_transactions,total_spent,avg_spend,unique_categories,LastLoginDate,LoginFrequency,unresolved_issues,total_interactions,days_since_last_login,Gender_F,Gender_M,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,IncomeLevel_High,IncomeLevel_Low,IncomeLevel_Medium,ServiceUsage_Mobile App,ServiceUsage_Online Banking,ServiceUsage_Website
115,0,0.9803921568627451,0.5,0.19069142004122933,0.2482070650054393,0.75,2023-09-21,0.2708333333333333,0.0,0.0,0.2774725274725276,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
116,0,0.7058823529411765,0.75,0.4426462573750682,0.42097978787976525,0.5,2023-08-20,0.7916666666666666,0.0,0.5,0.3653846153846154,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
117,0,0.6666666666666666,0.125,0.1299315214558207,0.4401568176686713,0.25,2023-12-25,0.8958333333333333,0.0,0.0,0.016483516483516647,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
118,0,0.9411764705882354,0.625,0.4785175224510107,0.5359271194674221,0.75,2023-10-01,0.6874999999999999,0.5,0.5,0.2500000000000002,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
119,1,0.5686274509803921,0.875,0.5931243039594343,0.4961950163180689,1.0,2023-03-29,0.3541666666666667,0.0,1.0,0.7609890109890112,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
120,0,0.05882352941176472,0.625,0.3432783214463427,0.379725226981944,0.5,2023-02-23,0.020833333333333332,0.5,1.0,0.8543956043956047,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
121,0,0.6666666666666666,0.5,0.3149094851076938,0.42037398140355914,0.75,2023-09-09,0.7708333333333333,0.5,1.0,0.31043956043956067,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
122,1,0.823529411764706,1.0,0.8339809966116153,0.6242875811627222,1.0,2023-06-14,0.3333333333333333,0.0,0.5,0.5494505494505495,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
123,1,0.2549019607843137,0.25,0.2750930028670948,0.6220571029783042,0.25,2023-03-15,0.4583333333333333,0.0,1.0,0.7994505494505495,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
124,0,0.9411764705882354,0.75,0.6735540127479089,0.6495793662196913,0.75,2023-02-19,0.6666666666666666,0.0,1.0,0.8653846153846156,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
125,0,0.7647058823529412,0.125,0.2177244508684217,0.7443605164309612,0.25,2023-06-21,0.5624999999999999,0.0,0.0,0.5302197802197803,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
126,0,0.4117647058823529,1.0,0.6851467905125228,0.5096847910124045,0.75,2023-05-14,0.2916666666666667,0.0,0.0,0.6346153846153848,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
127,0,0.17647058823529416,0.875,0.582414164869796,0.4869173217841088,0.75,2023-01-18,0.20833333333333331,0.0,0.5,0.9532967032967037,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
128,1,0.0,0.125,0.18375470938084973,0.6266548984995587,0.25,2023-07-07,0.4583333333333333,0.5,1.0,0.4862637362637363,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
129,0,0.1960784313725491,0.125,0.06923382224012513,0.2298384613805702,0.25,2023-03-21,0.24999999999999997,0.0,0.5,0.7829670329670331,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
130,0,0.9803921568627451,0.125,0.1606609719688174,0.5466347831441533,0.0,2023-02-25,0.9583333333333333,0.5,0.5,0.8489010989010992,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
131,0,0.8431372549019608,0.875,0.8047117503495012,0.6794833637800447,1.0,2023-09-24,0.20833333333333331,0.0,0.5,0.2692307692307694,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
132,0,0.4509803921568628,1.0,0.5539120441674763,0.40863363825657795,1.0,2023-06-15,0.7291666666666666,0.0,0.0,0.5467032967032968,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
133,0,0.03921568627450983,0.375,0.2625613108072886,0.43980274636178895,0.25,2023-04-13,0.7708333333333333,0.0,0.5,0.7197802197802201,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
134,0,0.6666666666666666,0.625,0.4621353932184916,0.517005685666783,0.75,2023-01-05,0.5416666666666666,0.5,0.5,0.9890109890109893,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
135,0,0.6862745098039217,0.125,0.12793817975025473,0.4332498614503581,0.25,2023-06-19,0.3541666666666667,0.0,0.0,0.5357142857142858,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
136,0,0.5882352941176471,0.125,0.12145463592635597,0.4107842936020854,0.25,2023-11-07,0.8124999999999999,0.0,0.0,0.1483516483516485,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
137,1,0.05882352941176472,0.0,0.12489337250906335,0.8655144810033046,0.0,2023-06-19,0.7708333333333333,0.0,0.0,0.5357142857142858,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
138,0,0.3529411764705882,0.875,0.8277995640120371,0.6994832611506804,0.75,2023-03-20,0.6874999999999999,0.5,0.5,0.7857142857142858,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
139,0,0.9019607843137255,0.75,0.6029458806246002,0.5796770400518425,0.25,2023-06-03,0.4375,0.5,1.0,0.5796703296703296,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
140,0,0.6862745098039217,0.25,0.30046146008577596,0.6806584700014369,0.25,2023-10-21,0.3541666666666667,0.0,0.5,0.19505494505494525,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
141,0,0.3921568627450981,0.75,0.7327530033409947,0.7081865977779276,0.75,2023-06-28,0.8333333333333333,0.0,1.0,0.5109890109890112,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
142,0,0.33333333333333337,0.5,0.40938736582707397,0.5513208399187176,0.5,2023-04-27,0.3541666666666667,0.5,0.5,0.6813186813186813,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
143,0,0.9803921568627451,0.125,0.09876963722958085,0.33218046347420915,0.0,2023-12-25,0.24999999999999997,0.0,0.5,0.016483516483516647,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
144,1,0.5294117647058824,0.0,0.12145167405160773,0.8416634167367968,0.0,2023-02-18,0.7916666666666666,0.0,0.5,0.8681318681318684,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
145,0,0.27450980392156865,0.5,0.5209641494680474,0.7059668712411995,0.25,2023-10-11,0.3125,1.0,1.0,0.22252747252747263,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
146,0,0.8039215686274509,0.5,0.40397898253678655,0.5438247911492435,0.75,2023-12-12,0.14583333333333331,0.0,0.0,0.052197802197802234,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
147,0,0.019607843137254943,0.875,0.6665817595905505,0.5598277879266816,0.75,2023-09-02,0.6874999999999999,0.5,1.0,0.32967032967032983,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
148,0,0.7058823529411765,0.0,0.0009596474184299692,0.006650382807528884,0.0,2023-03-09,0.5833333333333333,0.5,1.0,0.8159340659340659,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
149,0,0.1960784313725491,0.0,0.1288533990474611,0.8929575730207926,0.0,2023-02-17,0.10416666666666667,0.0,0.5,0.8708791208791211,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
150,0,0.43137254901960786,0.875,0.35052602895528756,0.2860434327469775,1.0,2023-06-29,0.7708333333333333,0.0,0.0,0.5082417582417584,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
151,0,0.8431372549019608,0.0,0.09608321683292657,0.6658593156673988,0.0,2023-06-02,0.7291666666666666,0.5,1.0,0.5824175824175828,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
152,0,0.7843137254901961,0.75,0.42621377627182905,0.4047115675022651,0.5,2023-09-30,0.9791666666666666,0.0,0.0,0.25274725274725296,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
153,0,0.21568627450980393,0.5,0.5110300215624481,0.6921981157248712,0.75,2023-01-26,0.8541666666666666,0.5,0.5,0.9313186813186813,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
154,0,0.03921568627450983,0.75,0.5164769092244627,0.4940724211439948,0.5,2023-04-19,0.5208333333333333,0.0,0.0,0.7032967032967032,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
155,0,1.0,0.875,0.5548420728384238,0.4630329029741989,0.75,2023-04-08,0.3541666666666667,0.0,1.0,0.7335164835164838,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
156,0,0.3137254901960784,0.75,0.20529346255005573,0.18599959534707786,0.75,2023-06-30,0.20833333333333331,0.0,0.0,0.5054945054945057,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
157,0,0.6274509803921569,0.75,0.7117029595052485,0.6873469722871394,0.75,2023-06-13,0.5416666666666666,0.0,0.0,0.5521978021978025,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
158,0,0.0,0.75,0.43287503258062227,0.41130623722630943,1.0,2023-10-03,0.6041666666666666,0.0,0.0,0.24450549450549453,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
159,0,0.7450980392156864,0.0,0.004724190223443832,0.032738767216075854,0.0,2023-05-11,0.3541666666666667,1.0,1.0,0.642857142857143,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
160,1,0.37254901960784315,0.875,0.6052087529322561,0.5066632114780681,0.75,2023-05-02,0.8749999999999999,0.5,1.0,0.6675824175824177,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
161,0,0.9019607843137255,0.625,0.5846859228016965,0.658552104928262,0.75,2023-07-24,0.0625,0.5,0.5,0.4395604395604398,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
162,0,0.823529411764706,0.25,0.12323768452479683,0.2712699357540179,0.5,2023-06-11,0.10416666666666667,0.5,1.0,0.5576923076923079,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
163,0,1.0,0.25,0.3125014809373742,0.7084710277304543,0.5,2023-01-13,0.4375,0.5,1.0,0.9670329670329674,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
164,1,0.7843137254901961,0.5,0.2801015330663697,0.3721299698269669,0.5,2023-11-25,0.020833333333333332,0.0,0.5,0.098901098901099,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
165,0,0.2549019607843137,0.0,0.050807999431320056,0.35210082308750174,0.0,2023-03-01,0.9583333333333333,0.0,0.0,0.8379120879120883,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
166,0,0.5882352941176471,0.5,0.36481411274080044,0.4895420677764321,0.5,2023-08-03,0.9791666666666666,0.0,0.5,0.4120879120879122,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
167,0,0.47058823529411764,0.875,0.6950187190484088,0.5844614010960816,1.0,2023-03-03,0.8124999999999999,0.0,0.5,0.8324175824175828,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
168,1,0.03921568627450983,0.375,0.33087991375020737,0.5581651922247993,0.5,2023-08-29,0.6458333333333333,0.5,1.0,0.3406593406593408,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
169,0,0.05882352941176472,1.0,0.6382691988721181,0.4735889032569998,0.75,2023-06-18,0.7916666666666666,0.5,0.5,0.5384615384615385,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
170,1,0.5882352941176471,0.75,0.42607456815866174,0.4045737509273295,0.75,2023-10-12,0.4166666666666667,0.5,0.5,0.2197802197802199,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
171,0,0.6666666666666666,0.75,0.7472543421083809,0.7225429797116408,1.0,2023-05-04,0.14583333333333331,0.0,0.5,0.6620879120879122,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
172,0,0.8431372549019608,0.625,0.5814041655806459,0.6547616604062755,0.5,2023-12-12,0.49999999999999994,0.5,1.0,0.052197802197802234,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
173,0,0.2549019607843137,0.25,0.17661362936284153,0.394568854040518,0.25,2023-10-22,0.8333333333333333,0.0,0.5,0.1923076923076925,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
174,1,0.9411764705882354,0.75,0.5306672511432836,0.5081209149847669,0.75,2023-03-09,0.7291666666666666,0.5,0.5,0.8159340659340659,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
175,0,0.7843137254901961,0.75,0.3581202758097766,0.33729873648591185,0.75,2023-11-27,0.0625,0.5,1.0,0.09340659340659352,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
176,1,0.1568627450980392,0.625,0.27455986541241145,0.3003550976005254,0.75,2023-09-23,0.2916666666666667,0.0,0.0,0.2719780219780221,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
177,0,0.37254901960784315,0.0,0.12439577755135894,0.8620661343623638,0.0,2023-03-05,0.5624999999999999,0.5,0.5,0.8269230769230773,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
178,0,0.607843137254902,0.25,0.21675887970049526,0.4873047476343931,0.25,2023-05-06,0.3958333333333333,0.0,0.0,0.6565934065934067,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
179,0,0.1568627450980392,0.125,0.11929839110963679,0.4033128758800468,0.25,2023-09-06,0.7708333333333333,0.0,0.0,0.3186813186813189,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
180,0,0.5098039215686275,0.75,0.5853049546240788,0.5622124545131997,0.75,2023-01-30,0.10416666666666667,0.0,0.0,0.9203296703296704,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
181,0,0.03921568627450983,0.125,0.20907281472881079,0.7143824791149244,0.0,2023-04-22,0.6041666666666666,0.0,0.0,0.695054945054945,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
182,0,0.05882352941176472,0.5,0.43890540956804025,0.5922330097087379,0.75,2023-06-12,0.6458333333333333,0.0,1.0,0.5549450549450552,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
183,1,0.8627450980392156,0.25,0.33340046916096017,0.756747880703627,0.0,2023-04-21,0.9999999999999999,0.0,0.5,0.6978021978021978,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
184,0,0.27450980392156865,0.125,0.02588382342487501,0.07963012377101335,0.25,2023-04-14,0.8333333333333333,0.0,0.0,0.7170329670329674,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
185,0,0.6274509803921569,0.625,0.37766568727341665,0.4194427909713527,0.75,2023-10-23,0.0625,0.0,1.0,0.18956043956043978,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
186,0,0.07843137254901966,0.25,0.13360128426889087,0.2952099454695977,0.25,2023-10-18,0.7083333333333333,0.0,0.0,0.20329670329670346,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
187,0,0.05882352941176472,0.125,0.1491185460749236,0.5066401198710975,0.25,2023-01-09,0.6041666666666666,0.0,1.0,0.9780219780219783,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
188,0,0.8823529411764707,0.625,0.5208308651043765,0.5847992227536142,1.0,2023-03-29,0.9999999999999999,0.5,1.0,0.7609890109890112,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
189,0,0.21568627450980393,0.25,0.16724818140890457,0.37293458404318636,0.5,2023-06-21,0.8333333333333333,0.5,1.0,0.5302197802197803,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
190,1,0.43137254901960786,0.75,0.41708231642300314,0.39567138664000256,0.5,2023-04-01,0.4375,0.5,0.5,0.752747252747253,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
191,0,0.2549019607843137,0.75,0.5724859607136934,0.5495216005489205,1.0,2023-02-15,0.020833333333333332,0.5,1.0,0.8763736263736266,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
192,0,0.8823529411764707,0.25,0.3443860626021847,0.7821247015195987,0.25,2023-07-07,0.22916666666666666,0.5,1.0,0.4862637362637363,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
193,0,0.21568627450980393,0.0,0.0771686846906618,0.5347810915659188,0.0,2023-05-11,0.6874999999999999,0.5,1.0,0.642857142857143,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
194,0,0.3137254901960784,0.5,0.40849287965310527,0.5500810771978077,0.5,2023-10-23,0.6874999999999999,0.0,0.0,0.18956043956043978,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
195,0,0.47058823529411764,0.625,0.5040844252778238,0.565457008559289,0.5,2023-03-07,0.2708333333333333,0.5,1.0,0.8214285714285714,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
196,0,0.5686274509803921,0.875,0.62920882401725,0.5274533549539193,1.0,2023-01-22,0.7916666666666666,1.0,1.0,0.9423076923076923,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
197,1,0.4117647058823529,0.375,0.27119813757315836,0.454766107678729,0.5,2023-03-16,0.7916666666666666,0.5,1.0,0.7967032967032968,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
198,0,0.9019607843137255,0.75,0.4299013103333887,0.4083622406042816,0.75,2023-06-21,0.9166666666666666,0.0,0.0,0.5302197802197803,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
199,0,0.4901960784313726,0.625,0.37332950264199233,0.4144344779928433,0.5,2023-01-08,0.10416666666666667,0.5,1.0,0.9807692307692311,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
200,0,0.3137254901960784,0.625,0.5012262161457716,0.5621557640071978,0.5,2023-02-10,0.14583333333333331,0.0,1.0,0.8901098901098903,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
201,1,0.37254901960784315,0.25,0.28042437741392795,0.6343726266959502,0.5,2023-08-14,0.5416666666666666,0.5,1.0,0.38186813186813207,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
202,0,0.6470588235294118,0.0,0.09666966803307823,0.669923438494222,0.0,2023-03-07,0.22916666666666666,0.0,1.0,0.8214285714285714,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
203,0,0.7843137254901961,0.625,0.520727199488188,0.5846794884952483,0.75,2023-04-16,0.4166666666666667,0.0,1.0,0.7115384615384619,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
204,0,0.6274509803921569,0.125,0.1316079425633249,0.4459656396888277,0.25,2023-05-08,0.7708333333333333,0.5,1.0,0.6510989010989012,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
205,0,0.7058823529411765,0.375,0.2168595834419354,0.36062419179375593,0.5,2023-01-27,0.0625,0.0,0.0,0.9285714285714286,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
206,0,0.11764705882352944,0.0,0.026591711489704524,0.18428128656171103,0.0,2023-11-27,0.49999999999999994,0.0,0.0,0.09340659340659352,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
207,0,0.4117647058823529,0.875,0.5299889818259366,0.4415038280752889,0.75,2023-03-28,0.8749999999999999,0.0,0.0,0.7637362637362639,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
208,0,0.607843137254902,0.125,0.12649870862260978,0.4282620743447114,0.0,2023-06-03,0.4791666666666667,0.0,0.0,0.5796703296703296,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
209,0,0.2549019607843137,0.375,0.3904521005615715,0.6613744124468892,0.75,2023-10-12,0.22916666666666666,0.0,0.0,0.2197802197802199,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
210,0,0.13725490196078433,0.75,0.5086931023860863,0.4863664220178105,0.75,2023-07-24,0.5833333333333333,0.0,0.0,0.4395604395604398,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
211,0,0.47058823529411764,0.625,0.3591006563514443,0.3980000957874067,0.5,2023-03-03,0.7083333333333333,0.0,0.0,0.8324175824175828,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
212,0,0.2941176470588236,0.75,0.30738632324716253,0.2870719255907785,1.0,2023-06-14,0.7499999999999999,0.0,0.5,0.5494505494505495,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
213,1,0.8039215686274509,0.75,0.6169851669312608,0.5935759882474716,0.5,2023-02-23,0.6041666666666666,0.0,0.5,0.8543956043956047,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
214,0,0.3529411764705882,0.125,0.21452858801507005,0.7332868080215111,0.25,2023-11-02,0.8333333333333333,0.0,0.0,0.16208791208791218,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
215,0,0.7843137254901961,0.625,0.3950844726678199,0.43956156735565177,0.75,2023-11-07,0.8541666666666666,1.0,1.0,0.1483516483516485,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
216,0,0.2941176470588236,0.5,0.4623664194488544,0.6247500974978961,0.5,2023-09-06,0.7083333333333333,0.0,1.0,0.3186813186813189,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
217,1,0.21568627450980393,0.875,0.7603073241238776,0.6410178780352634,0.75,2023-08-14,0.0,0.5,0.5,0.38186813186813207,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
218,0,0.7450980392156864,0.75,0.520333270146672,0.49789023349646505,0.75,2023-06-12,0.8124999999999999,0.0,0.0,0.5549450549450552,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
219,0,0.9215686274509803,0.375,0.4782006018529489,0.8133992898047989,0.5,2023-07-18,0.5208333333333333,0.0,0.0,0.4560439560439562,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
220,0,0.5686274509803921,0.25,0.30230670805392984,0.6849210095992665,0.25,2023-11-12,0.7083333333333333,0.0,0.0,0.1346153846153848,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
221,1,0.019607843137254943,0.375,0.37541466246475375,0.6353219483158521,0.5,2023-06-16,0.8541666666666666,0.0,0.5,0.543956043956044,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
222,0,0.607843137254902,0.75,0.501341729260953,0.47908853395419204,0.75,2023-06-03,0.12499999999999999,0.0,0.0,0.5796703296703296,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
223,0,0.8627450980392156,0.625,0.5113558277847546,0.5738555115389615,0.5,2023-07-22,0.0625,0.0,0.5,0.44505494505494525,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
224,0,0.47058823529411764,0.875,0.7435845792953109,0.6265317432623823,1.0,2023-05-16,0.08333333333333333,0.0,0.0,0.6291208791208793,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
225,0,0.47058823529411764,0.875,0.7820800653981944,0.6598785894620168,0.5,2023-07-15,0.7916666666666666,0.5,1.0,0.4642857142857144,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
226,0,0.05882352941176472,0.75,0.429880577210151,0.4083417147314189,0.75,2023-03-10,0.20833333333333331,0.5,0.5,0.8131868131868132,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
227,1,0.3529411764705882,0.75,0.3674353718929934,0.34652071793638733,1.0,2023-11-08,0.2916666666666667,0.0,0.0,0.14560439560439575,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
228,0,0.9215686274509803,0.625,0.6443736227282422,0.7274916699165965,0.75,2023-10-16,0.6458333333333333,0.5,1.0,0.20879120879120894,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
229,0,0.05882352941176472,1.0,0.7550499964457504,0.5635104716161389,0.75,2023-12-23,0.7499999999999999,0.5,0.5,0.021978021978022122,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
